date,open,high,low,close,volume,symbol
2023-07-21,610.0,619.5,609.0,615.0999755859375,21040281,SBIN
2023-07-24,615.0499877929688,621.9000244140625,614.2999877929688,617.6500244140625,11756364,SBIN
2023-07-25,621.7999877929688,621.7999877929688,604.2000122070312,609.5999755859375,18503305,SBIN
2023-07-26,612.0,616.3499755859375,609.1500244140625,615.1500244140625,9999125,SBIN
2023-07-27,616.4000244140625,621.25,613.0999755859375,616.5499877929688,17444742,SBIN
2023-07-28,616.4000244140625,619.9000244140625,613.5999755859375,616.0499877929688,11930586,SBIN
2023-07-31,616.6500244140625,621.0,614.5,620.2000122070312,8605483,SBIN
2023-08-01,620.2000122070312,620.8499755859375,610.5999755859375,611.8499755859375,13493453,SBIN
2023-08-02,609.8499755859375,610.5,594.0999755859375,598.4500122070312,14977497,SBIN
2023-08-03,598.7000122070312,600.8499755859375,585.0,590.5,27774877,SBIN
2023-08-04,594.7999877929688,598.7000122070312,571.4000244140625,573.2999877929688,52725616,SBIN
2023-08-07,577.0,577.0,566.6500244140625,567.9000244140625,32736325,SBIN
2023-08-08,571.0,574.25,568.4500122070312,573.0999755859375,25038671,SBIN
2023-08-09,575.0,575.0,568.3499755859375,573.75,15769111,SBIN
2023-08-10,573.75,577.5999755859375,570.0999755859375,573.6500244140625,27325801,SBIN
2023-08-11,575.4500122070312,579.0,572.0,574.1500244140625,18221179,SBIN
2023-08-14,572.9500122070312,573.0,558.5999755859375,560.7999877929688,28084093,SBIN
2023-08-16,558.7999877929688,566.4000244140625,554.0,565.3499755859375,15725767,SBIN
2023-08-17,565.75,573.1500244140625,564.0,572.1500244140625,27910162,SBIN
2023-08-18,570.0,575.25,567.4000244140625,572.9500122070312,18253227,SBIN
2023-08-21,572.9500122070312,575.5499877929688,570.75,571.7000122070312,9380810,SBIN
2023-08-22,572.5,574.4500122070312,567.5,568.5,14073413,SBIN
2023-08-23,571.0,577.9500122070312,566.0,576.9000244140625,18579297,SBIN
2023-08-24,578.1500244140625,582.0,575.5499877929688,576.9500122070312,24131644,SBIN
2023-08-25,573.7999877929688,575.2999877929688,567.2000122070312,569.9500122070312,12271885,SBIN
2023-08-28,572.7999877929688,574.7999877929688,569.2000122070312,572.8499755859375,9711932,SBIN
2023-08-29,573.6500244140625,576.2999877929688,571.8499755859375,574.8499755859375,13144855,SBIN
2023-08-30,576.7000122070312,577.7000122070312,566.0999755859375,567.4000244140625,15281416,SBIN
2023-08-31,569.2999877929688,570.2999877929688,559.4000244140625,561.3499755859375,27898476,SBIN
2023-09-01,562.7000122070312,571.2000122070312,562.0999755859375,569.5499877929688,18121168,SBIN
2023-09-04,572.0,576.3499755859375,568.4500122070312,575.5499877929688,12108655,SBIN
2023-09-05,575.5999755859375,578.25,571.3499755859375,573.0,14444729,SBIN
2023-09-06,574.25,574.25,568.0,570.5,20609936,SBIN
2023-09-07,568.0,581.0,568.0,579.0499877929688,12390597,SBIN
2023-09-08,581.0,588.5,579.7000122070312,583.4500122070312,14032068,SBIN
2023-09-11,587.0,592.2999877929688,585.3499755859375,591.7000122070312,10946134,SBIN
2023-09-12,593.6500244140625,594.25,584.6500244140625,588.3499755859375,16093060,SBIN
2023-09-13,588.4000244140625,598.0,583.4500122070312,596.4500122070312,19377172,SBIN
2023-09-14,598.4500122070312,603.7000122070312,595.2000122070312,597.2999877929688,13178911,SBIN
2023-09-15,599.3499755859375,600.7000122070312,595.2000122070312,598.7999877929688,11756389,SBIN
2023-09-18,598.7999877929688,608.4000244140625,597.0499877929688,603.9500122070312,19305055,SBIN
2023-09-20,600.8499755859375,606.7999877929688,599.4000244140625,601.0999755859375,21314600,SBIN
2023-09-21,600.0,606.5999755859375,584.6500244140625,588.1500244140625,23453425,SBIN
2023-09-22,593.5,602.0,591.4000244140625,598.1500244140625,18784139,SBIN
2023-09-25,601.5,601.5,590.4500122070312,594.0499877929688,9712784,SBIN
2023-09-26,594.0,595.0,591.25,594.4000244140625,8327427,SBIN
2023-09-27,593.4500122070312,594.2999877929688,588.2000122070312,589.75,9865347,SBIN
2023-09-28,591.25,595.2000122070312,588.8499755859375,589.9500122070312,21960816,SBIN
2023-09-29,592.8499755859375,600.0,591.2999877929688,598.5499877929688,12189735,SBIN
2023-10-03,596.5999755859375,604.9000244140625,589.5999755859375,602.9500122070312,15322196,SBIN
2023-10-04,600.0,600.4500122070312,584.4500122070312,586.25,24914612,SBIN
2023-10-05,590.0,594.3499755859375,587.0999755859375,592.1500244140625,13248028,SBIN
2023-10-06,593.4000244140625,598.9500122070312,592.2000122070312,594.25,8216780,SBIN
2023-10-09,588.0,589.0,581.5499877929688,585.0999755859375,9189597,SBIN
2023-10-10,587.0,595.0,585.75,591.6500244140625,10373508,SBIN
2023-10-11,596.9000244140625,597.0,587.5999755859375,588.3499755859375,14220119,SBIN
2023-10-12,590.7999877929688,593.0,585.0,586.0499877929688,11983797,SBIN
2023-10-13,577.75,581.2999877929688,574.7999877929688,576.1500244140625,19064577,SBIN
2023-10-16,576.0,578.75,571.5,575.6500244140625,11290293,SBIN
2023-10-17,577.7000122070312,579.9500122070312,575.2999877929688,576.4500122070312,10765224,SBIN
2023-10-18,577.75,579.25,569.3499755859375,572.6500244140625,11777454,SBIN
2023-10-19,569.7999877929688,574.0,567.0,571.2000122070312,11441499,SBIN
2023-10-20,569.9000244140625,570.0,562.0999755859375,563.0999755859375,11110988,SBIN
2023-10-23,563.0999755859375,566.0,551.0,552.9500122070312,11875035,SBIN
2023-10-25,558.5999755859375,560.7999877929688,553.5999755859375,556.2000122070312,12134624,SBIN
2023-10-26,551.4500122070312,552.9000244140625,543.2000122070312,547.0,19424825,SBIN
2023-10-27,550.0,562.5,550.0,561.1500244140625,10415296,SBIN
